cycle_length,max_steps_reached
16,false
24,false
16,false
8,false
32,false
16,false
16,false
16,false
8,false
16,false
8,false
8,false
16,false
16,false
8,false
16,false
16,false
8,false
16,false
8,false
16,false
56,false
8,false
24,false
8,false
8,false
8,false
8,false
168,false
16,false
8,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
16,false
32,false
8,false
16,false
16,false
16,false
16,false
16,false
24,false
224,false
8,false
16,false
40,false
8,false
8,false
8,false
8,false
8,false
8,false
16,false
16,false
8,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
24,false
16,false
24,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
48,false
16,false
16,false
16,false
32,false
16,false
16,false
8,false
32,false
16,false
8,false
8,false
8,false
24,false
32,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
32,false
16,false
16,false
8,false
16,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
16,false
16,false
8,false
8,false
112,false
8,false
48,false
8,false
8,false
16,false
8,false
8,false
8,false
16,false
8,false
8,false
32,false
8,false
16,false
32,false
16,false
8,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
16,false
24,false
32,false
16,false
8,false
8,false
8,false
32,false
16,false
48,false
8,false
8,false
16,false
8,false
16,false
16,false
32,false
16,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
16,false
16,false
16,false
8,false
8,false
16,false
8,false
16,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
8,false
24,false
16,false
16,false
8,false
48,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
16,false
32,false
16,false
8,false
16,false
8,false
8,false
32,false
24,false
8,false
16,false
16,false
8,false
16,false
24,false
8,false
80,false
16,false
8,false
8,false
48,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
32,false
32,false
8,false
16,false
24,false
8,false
8,false
16,false
8,false
24,false
8,false
16,false
8,false
16,false
8,false
16,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
16,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
32,false
8,false
16,false
16,false
8,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
8,false
16,false
24,false
16,false
104,false
8,false
8,false
24,false
8,false
8,false
16,false
16,false
8,false
8,false
16,false
8,false
16,false
16,false
16,false
16,false
8,false
16,false
8,false
16,false
24,false
32,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
24,false
16,false
16,false
16,false
32,false
16,false
8,false
16,false
16,false
8,false
16,false
8,false
8,false
24,false
8,false
16,false
16,false
32,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
24,false
8,false
16,false
16,false
32,false
8,false
8,false
16,false
32,false
16,false
8,false
8,false
16,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
24,false
8,false
24,false
16,false
16,false
8,false
16,false
8,false
16,false
16,false
8,false
16,false
32,false
8,false
8,false
16,false
16,false
8,false
16,false
16,false
8,false
8,false
8,false
16,false
16,false
24,false
40,false
8,false
32,false
8,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
8,false
16,false
8,false
8,false
8,false
32,false
24,false
24,false
8,false
16,false
16,false
16,false
16,false
8,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
16,false
32,false
16,false
16,false
16,false
8,false
8,false
16,false
8,false
8,false
8,false
24,false
16,false
