cycle_length,max_steps_reached
16,false
240,false
16,false
16,false
16,false
8,false
8,false
8,false
16,false
96,false
16,false
8,false
16,false
16,false
8,false
8,false
16,false
16,false
24,false
8,false
16,false
16,false
8,false
24,false
48,false
8,false
16,false
8,false
8,false
16,false
8,false
48,false
16,false
16,false
8,false
8,false
16,false
8,false
24,false
8,false
8,false
48,false
16,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
32,false
8,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
24,false
8,false
16,false
8,false
8,false
8,false
16,false
16,false
16,false
120,false
16,false
16,false
8,false
16,false
16,false
112,false
24,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
8,false
8,false
56,false
16,false
16,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
56,false
8,false
48,false
8,false
160,false
24,false
16,false
8,false
16,false
8,false
8,false
16,false
96,false
16,false
16,false
8,false
8,false
16,false
8,false
8,false
32,false
8,false
16,false
8,false
8,false
32,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
16,false
16,false
32,false
48,false
16,false
32,false
8,false
8,false
8,false
16,false
96,false
8,false
8,false
32,false
8,false
56,false
8,false
40,false
16,false
144,false
8,false
8,false
8,false
16,false
16,false
32,false
16,false
16,false
8,false
8,false
8,false
8,false
8,false
48,false
48,false
8,false
8,false
48,false
16,false
24,false
32,false
16,false
16,false
8,false
16,false
8,false
8,false
32,false
16,false
8,false
16,false
8,false
48,false
16,false
16,false
8,false
24,false
8,false
16,false
24,false
56,false
8,false
16,false
16,false
8,false
64,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
16,false
16,false
16,false
16,false
16,false
64,false
16,false
8,false
48,false
16,false
48,false
16,false
16,false
16,false
32,false
16,false
16,false
16,false
8,false
8,false
16,false
80,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
16,false
8,false
32,false
16,false
8,false
16,false
8,false
8,false
48,false
8,false
16,false
16,false
32,false
16,false
16,false
32,false
16,false
32,false
16,false
32,false
16,false
8,false
16,false
8,false
16,false
16,false
56,false
16,false
8,false
8,false
16,false
8,false
32,false
16,false
32,false
16,false
8,false
16,false
8,false
336,false
24,false
16,false
16,false
8,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
48,false
8,false
8,false
16,false
16,false
8,false
8,false
8,false
8,false
16,false
16,false
16,false
8,false
16,false
16,false
8,false
8,false
16,false
16,false
16,false
16,false
144,false
8,false
8,false
8,false
16,false
48,false
8,false
48,false
8,false
8,false
8,false
8,false
16,false
16,false
8,false
16,false
8,false
16,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
16,false
8,false
8,false
16,false
16,false
16,false
8,false
16,false
24,false
8,false
8,false
8,false
8,false
32,false
16,false
16,false
16,false
8,false
8,false
16,false
8,false
8,false
16,false
16,false
8,false
8,false
16,false
8,false
8,false
48,false
16,false
16,false
8,false
16,false
8,false
16,false
16,false
8,false
16,false
16,false
16,false
16,false
8,false
8,false
8,false
8,false
48,false
16,false
16,false
8,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
8,false
8,false
8,false
8,false
16,false
8,false
16,false
8,false
8,false
32,false
16,false
8,false
16,false
16,false
56,false
24,false
16,false
16,false
8,false
8,false
48,false
8,false
8,false
40,false
8,false
8,false
8,false
8,false
16,false
16,false
32,false
8,false
48,false
16,false
24,false
224,false
8,false
24,false
32,false
16,false
16,false
80,false
48,false
16,false
16,false
8,false
16,false
8,false
48,false
16,false
8,false
16,false
8,false
8,false
8,false
8,false
8,false
24,false
8,false
8,false
16,false
8,false
16,false
16,false
16,false
16,false
16,false
16,false
48,false
16,false
32,false
16,false
16,false
8,false
16,false
16,false
32,false
8,false
16,false
8,false
16,false
16,false
16,false
8,false
16,false
16,false
16,false
16,false
24,false
8,false
16,false
8,false
80,false
16,false
8,false
8,false
16,false
8,false
16,false
8,false
16,false
8,false
